city,name,address,cuisine,rating,votes,cost,Latitude,Longitude
Bhubaneswar,Mahalaxmi Special Chat,"Mahalaxmi Special Chat, 7RHV               V99, UNIT- 9, Bhubaneswar, Odisha 751022, India",Chaat,4.5,50,150,20.2799554,85.8435662
Bhubaneswar,Keventers - Milkshakes and Desserts,"Keventers - Milkshakes and Desserts, SHOP NO - FS 205, 3 RD FLOOR, ESPLANDE MALL RASULGARH,BHUBANESWAR,ODISHA - 751010","Beverages,Ice Cream",4.5,100,300,20.2870813,85.872535
Bhubaneswar,Cinnabon & Auntie Anne's,"Cinnabon & Auntie Anne's, Unit No (LG 20), Lower Ground Floor, Esplanade ONE Rasulgarh, Thana New Capital Tahasil Bhubaneswar,Odisha Pin Code 751010",Snacks,4.5,100,450,20.2913503,85.8716515
Bhubaneswar,Aqua By Swosti Grand,"Aqua By Swosti Grand, Plot No-103,Janapath,Unit-03,Bhubaneswar ,751001","North Indian,Biryani",4.5,50,1600,20.2697413,85.841736
Bhubaneswar,Cream Stone Ice Cream,"Cream Stone Ice Cream, J7, Pal Height Ground Floor, Nandankanan Road, Jayadev Vihar, Bhubaneshwar","Ice Cream,Desserts",4.6,50,200,20.2984991,85.8234192
Bhubaneswar,Keno,"Keno, 21, Bapuji Nagar Main St, Bapuji Nagar, Bhubaneswar, Odisha 751009, India","Juices,Snacks",4.8,20,300,20.2577773,85.8348996
Bhubaneswar,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, MAA SANTOSHI ICE CREAM: BADAGADA,NEAR U.P SCHOOL, PODA SAHI, BADAGADA BRIT COLONY, BADAGADA BRIT COLONY(Pt.),WARD 57, BHUBANESWAR, ORISSA-751018","Ice Cream,Desserts",4.6,500,300,20.2477269,85.849914
Bhubaneswar,NIC Natural Ice Creams,"NIC Natural Ice Creams, SHOP NO 03, RATNA PLAZA, LEWIS ROAD, OLD TOWN,BHUBANESHWAR-751002","Ice Cream,Desserts",4.6,500,120,20.2466374,85.8409053
Bhubaneswar,Grameen Kulfi,"Grameen Kulfi, SHOP NO 03, RATNA PLAZA, LEWIS ROAD, OLD TOWN,BHUBANESHWAR-751002","Ice Cream,Desserts",4.7,100,120,20.2466374,85.8409053
Bidar,Arabian Crunch,"Arabian Crunch, Chonde Galli, Old City Fort Area, Bidar, Karnataka 585401, India","American,Snacks",4.5,20,10,17.9137295,77.5248737
Bijapur,Balloon Resto,"Balloon Resto, Servey No 58, Plot No 23, Near Mugalkhod Matha, Solapur Road, Bijapu, Bijapur, Bijapur, Karnataka-586101","North Indian,Chinese",4.7,20,250,16.8638436,75.7203543
Bikaner,Potoo Parathas,"Potoo Parathas, 449, Kanhai, Sector 45, Gurugram, Haryana 122022, India","Indian,Chinese",5,20,150,28.4469229,77.0697572
Bikaner,Theobroma,"Theobroma, Ground Floor, Galleria Market, Opposite Ferns & Petals, DLF Phase 4, Gurgaon","Desserts,Bakery",4.6,500,800,28.4646699,77.0844801
Bikaner,NIC Natural Ice Creams,"NIC Natural Ice Creams, F7 LG Sushant Lok Arcade Gurgaon 122002","Ice Cream,Desserts",4.5,500,120,28.4634412,77.0767557
Bikaner,Biryani Birinj,"Biryani Birinj, B 211, Upper Ground Floor, Super Mart commercial Complex 1, DLf Phase 4, Gurugram 122009","Biryani,Indian",5,20,400,28.4690827,77.0828435
Bikaner,ANNUSAGAR,"ANNUSAGAR, Shop no. 4 & 5 shiv mandir vakil market chakkarpur village road sector 28 Sushant Lok 1 dlf phase 4 ","North Indian,Kebabs",4.7,20,249,28.4726147,77.0895464
Bikaner,Golden Story,"Golden Story, H-26 SUSHANT SHOPPING ARCADE  SUSHANT LOK PHASE-1 , Chakarpur(74),  Gurgaon, Gurugram, Haryana - 122009",North Indian,4.8,20,600,28.4612541,77.0791316
Bikaner,Swear By Biryani,"Swear By Biryani, 679, Saraswati kunj, Sector-53, Golf Course Road, Gurgaon, Gurugram, Haryana, 122002","Biryani,Kebabs",4.5,100,600,28.4554894,77.0910701
Bikaner,Sweet Truth - Cake and Desserts,"Sweet Truth - Cake and Desserts, Shop no. E220 Sushant Arcade, Sushant lok, Gurgaon-122001","Bakery,Desserts",4.5,50,450,28.4702971,77.0750414
Bikaner,My Tea Chapel- Pinsa pizza waffles,"My Tea Chapel- Pinsa pizza waffles, GF-082, Ground Floor, Next to post office, Galleria Condominium, DLF phase 4, sector 28, Gurugram- 122002","Pizzas,Beverages",4.6,50,700,28.4665673,77.0827948
Bikaner,"Got Tea | 32nd Ave, Gurgaon","Got Tea | 32nd Ave, Gurgaon, Unit No. H-GF1, Ground Floor, NH-8, NH 48, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India","Beverages,Fast Food",4.7,100,520,28.4620225,77.0502318
Bikaner,BIRYANINAMA,"BIRYANINAMA, UGF 56,vyapar kendra market, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022, India","Biryani,Snacks",4.6,20,300,28.4599327,77.0834098
Bikaner,Wangshi's,"Wangshi's, B-110, Supermart 1, DLF Phase 4, Gurgaon","Chinese,Asian",4.5,50,400,28.4690827,77.0828435
Bikaner,Natural Ice Cream,"Natural Ice Cream, SHOP NO. SG-104, GROUND FLOOR, GALLERIA MARKET, PHASE 4,Gurgaon",Ice Cream,4.6,100,150,28.46716,77.0818086
Bikaner,Slay Coffee,"Slay Coffee, SCO no 11 & 12 Second Floor above Reliance Fresh, Huda Market, LIG Colony, Near Om Sweets Sector 31, Gurugram, Haryana 122001","Beverages,Desserts",4.5,100,200,28.450871,77.052454
Bikaner,Gopala,"Gopala, Shop No-117, GF, Central Arcade DLF Qutab Enclave Complex, Phase-II, Gurugram","Sweets,Desserts",4.5,20,200,28.5056634,77.0888228
Bikaner,PEHLE CHAI,"PEHLE CHAI, Shop No. 1, 2 & 3,Ground Floor,Santosh Plaza,Plot No.728(BE),Sushant Lok,Phase-122001","Street Food,Snacks",4.5,50,200,28.4634412,77.0767557
Bikaner,Grameen Kulfi,"Grameen Kulfi, F7 LG Sushant Lok Arcade Gurgaon 122002","Ice Cream,Desserts",4.6,100,120,28.455363,77.0783275
Bikaner,De Cakery,"De Cakery, South Point Mall, shop no 201 De Cakery Second Floor ","Bakery,Desserts",4.6,50,600,28.4482162,77.0989911
Bikaner,Yum Yum Cha,"Yum Yum Cha, 90, Udyog Vihar, Phase 4, Gurugram","Japanese,Sushi",4.6,50,1800,28.495398,77.081213
Bikaner,Grotto,"Grotto, SF - 090, DLF Galleria Market , DLF Phase IV, Sector 28, Gurugram, Haryana 122009, India","Pizzas,Beverages",4.7,50,499,28.46716,77.0818086
Bikaner,Chinese Byte,"Chinese Byte, Kiosk-3,Dist Shopping center,Sector-56, Gurgaon, Gurugram, Haryana-122011 Landmark-Metro World mall","Chinese,Fast Food",4.5,100,300,28.4288249,77.1001879
Bikaner,C.I.A Call It Asiian,"C.I.A Call It Asiian, Shop G-38 & 39, Block C, Baani Square, Sector 50,  Gurugram, Haryana-122018","Chinese,Thai",4.7,50,800,28.4253812,77.0577125
Bikaner,DND - Daily Nutritional Diet,"DND - Daily Nutritional Diet, Shop No, C-18, LG in Sushant Arcade, Sushant Lok Phase 1, Gurugram ,Haryana-122009","Healthy Food,Salads",4.5,100,300,28.4702971,77.0750414
Bikaner,ASAGAO BY YUHI,"ASAGAO BY YUHI, Yuhi Hospitality Services - Speciality Japanese Corporate House, Block B, Greenwood City, Sector 45, Gurugram, Haryana, India","Japanese,Sushi",4.7,20,800,28.4440431,77.0600005
Bikaner,Smoodies,"Smoodies, KitchenPlus - 651, Udyog Vihar Phase V, Udyog Vihar 3, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122001","Beverages,Snacks",4.5,20,140,28.5017266,77.0832629
Bikaner,Cafe Sain,"Cafe Sain, SHOP NO. 21, B BLOCK, AARDEE CITY, SECTOR-52,GURGAON , Gurgaon, Gurugram, Haryana, 122011","Chinese,Continental",4.6,50,200,28.4397714,77.0780614
Bikaner,Keventers Ice Cream,"Keventers Ice Cream, SG101,GALLERIA TOWER,GALLERIA MARKET,DLF PHASE 4,GURGAON","Ice Cream,Desserts",4.5,20,300,28.4671659,77.0814039
Bikaner,HRX by Eatfit,"HRX by Eatfit, PLOT NO. 3807, GROUND FLOOR, DLF PHASE 4,ADJACENT IVY APARTMENTS GURUGRAM, Gurgaon, Gurugram, Haryana-122001","Healthy Food,Salads",5,20,270,28.4647798,77.0816268
Bikaner,Silom,"Silom,  1125 lotus villa opposite hamilton court DLF phase 4 Gurgaon Haryana 122002","Pan-Asian,Thai",4.8,20,800,28.4682058,77.0856079
Bikaner,Absolut Pasta - By Chef John,"Absolut Pasta - By Chef John, SHOP NO 2,second floor,cross road complex,nr 27,dlf phase 3,sector 24,Gurgaon,122002","Healthy Food,Pastas",4.5,20,250,28.4873877,77.1043334
Bikaner,Ah So Yum,"Ah So Yum, Plot No. 679, Saraswati Kunj,Sector 53, Golf Course Road, GURUGRAM 122002","Chinese,Pan-Asian",4.5,100,800,28.4416025,77.0945711
Bikaner,KOLKATA SWEETS,"KOLKATA SWEETS, KHATU	SHYAM	MANDIR ROAD	DHANI SECTOR 52 GURGAON HARYANA 122001",Indian,4.5,100,250,28.4405195,77.0901975
Bikaner,Kings Kulfi,"Kings Kulfi, Shop No. K 11, DLF Cyber Hub, Gurugram","Ice Cream,Desserts",4.5,20,100,28.495675,77.0887161
Bikaner,Royal Amritsar,"Royal Amritsar, Shop No.218, Sector 31, Huda Market,\\\\nHaiderpur(76), Gurgaon, Gurugram,\\\\nHaryana 122001","North Indian,Biryani",4.6,20,300,28.4530954,77.050937
Bikaner,Flavours of Champaran,"Flavours of Champaran, B 211  Upper Ground Floor  Super Mart commercial Complex 1  DLf Phase 4  Gurugram 122009","North Indian,Bihari",5,20,200,28.4690827,77.0828435
Bikaner,THE WOK STORY,"THE WOK STORY, S 36  Second Floor  Baani Square  Sector 50  Gurugram",Chinese,4.5,20,300,28.4255734,77.0573275
Bikaner,Curry House CoCo Ichibanya,"Curry House CoCo Ichibanya, Unit 112, First Floor, DLF Cyber City, Gurgaon",Asian,4.9,50,800,28.4949762,77.0895421
Bikaner,Nam's Kitchen,"Nam's Kitchen, Khasra No. 505 & 506, Next to Supermart-2, DLF Phase-IV, Gurgaon-122009","North Indian,Awadhi",4.9,20,399,28.4623003,77.0875224
Bikaner,It's Sundae - Crave For More,"It's Sundae - Crave For More, SHOP NO 2,second floor,cross road complex,nr 27,dlf phase 3,sector 24,Gurgaon,122002","Desserts,Ice Cream",4.6,20,180,28.4873877,77.1043334
Bikaner,Cinnabon,"Cinnabon, DLF Cyber City gate no .2 Phase 2 sector -24 Gurugram haryana -122002",Bakery,4.5,50,500,28.44529,77.065081
Bikaner,Caffe Tonino,"Caffe Tonino, 1St Floor, One Horizon Center, Golf Course Road",Italian,4.6,20,1400,28.4516928,77.0983503
Bikaner,Spice Market - Premium Kebab Experience,"Spice Market - Premium Kebab Experience, Kitchen No. 8, Kitchen Plus Phase- V, Sector-19, Gurugram, Haryana-122001","Indian,Mughlai",4.9,20,600,28.5017266,77.0832629
Bikaner,Noshi - Yum Asian Delivery,"Noshi - Yum Asian Delivery, 90, Udhyog Vihar, Phase 4, Gurugram","Asian,Japanese",4.5,50,1000,28.495398,77.081213
Bikaner,Moshio,"Moshio, SHOP NO. 02 SITUATED AT PLOT NO. 3807, 2nd FLOOR, DLF Phase-4, Adjacent to the Ivy Apartment, Near Galleria Market, Gurgaon, Gurugram, Haryana-122001","Asian,Chinese",5,20,700,28.4646699,77.0844801
Bikaner,Nomad Pizza- Traveller Series,"Nomad Pizza- Traveller Series, Ground Floor, Shop No., Kasra No. 505-506, Village - Chakkarpur,, Gurgaon, Gurugram, Haryana-122022",Indian,4.7,50,850,28.4615184,77.088823
Bikaner,House of Wok,"House of Wok, Shop No. LGF 01, 29 & 30, Block G, Sushant Shopping Arcade, Sushant Lok 1, Gurugram - 122001, Haryana","Chinese,Thai",4.6,50,1000,28.4604298,77.0791602
Bikaner,Another Fine Day,"Another Fine Day, Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon","Continental,Healthy Food",4.7,100,500,28.4546834,77.0971863
Bikaner,Choko la,"Choko la, SG 100, Front Lane, Galleria Market, DLF Phase 4, Gurgaon","Bakery,Cafe",4.5,20,300,28.4675497,77.0816027
Bikaner,Camino Pizzeria,"Camino Pizzeria, Hall 6, 2nd floor Vijay complex, Vakil market gurgaon 122002","Pizzas,Italian",4.5,20,300,28.473524,77.0805201
Bikaner,The Mummy's Parantha And Chinese Cuisines,"The Mummy's Parantha And Chinese Cuisines, 1839, Sarswati Kunj II, Wazirabad, Sector 52, Gurugram, Haryana 122001, India","Indian,Thalis",4.5,100,200,28.4370449,77.083787
Bikaner,Chef Kenzo,"Chef Kenzo, D - 121, Ground Floor, Sushant Arcade, Sushant Lok - I,, Gurgaon, Gurugram, Haryana-122001","Continental,Mexican",4.7,20,700,28.4606779,77.0786577
Bikaner,The Republic of Biryani TROB,"The Republic of Biryani TROB, UGF-56 |, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022, India","Biryani,Kebabs",4.9,20,500,28.4531709,77.0825809
Bikaner,Lite Bite & Biryani,"Lite Bite & Biryani, No-317, Udyog vihar, Phase-4, Gurgaon, Haryana-122015","Indian,Biryani",4.5,20,300,28.5002994,77.0810686
Bikaner,"Oki Poki - Sushi, Dimsums & More","Oki Poki - Sushi, Dimsums & More, DLF Cyber Hub, Shop number 102, 1st floor,Basement Street Number 1, DLF Cyber City Rd, Sector 24, Gurugram, Haryana 122002","Japanese,Sushi",5,20,900,28.4964301,77.096291
Bikaner,Cantonese Aroma,"Cantonese Aroma, Shop no. 102, Baani Square, Sector 50, Gurgaon","Asian,Beverages",4.6,50,850,28.4254804,77.0571964
Bikaner,Fries Please Cafe - Crispiest Fries Delivered,"Fries Please Cafe - Crispiest Fries Delivered, SHOP NO 2,second floor,cross road complex,nr 27,dlf phase 3,sector 24,Gurgaon,122002","Fast Food,American",4.5,20,220,28.4873877,77.1043334
Bikaner,THE CAKE ELEVEN,"THE CAKE ELEVEN, Yadav Chopal Chakkarpur, Near Sahara Mall, Sector-28 DLF Phase 4","Bakery,Desserts",4.5,20,500,28.46716,77.0818086
Bikaner,Call Chotu - Your Everyday Food Genie,"Call Chotu - Your Everyday Food Genie, Kitchen No. 8, Kitchen Plus Phase- V, Sector-19, Gurugram, Haryana-122001","North Indian,American",4.5,50,300,28.5017266,77.0832629
Bikaner,Call Chotu - Meal in a Bowl,"Call Chotu - Meal in a Bowl, Kitchen No. 8, Kitchen Plus Phase- V, Sector-19, Gurugram, Haryana-122001","North Indian,Biryani",4.6,50,300,28.5017266,77.0832629
Bikaner,Dribble,"Dribble , ""A26/4, A BLOCK, MARUTI HOUSING COLONY, SECTOR 28, DLF PHASE 1, GURUGRAM, HARYANA 122002 ""","Continental,Beverages",4.6,20,400,28.4797988,77.0799532
Bikaner,The Artful Baker,"The Artful Baker, 317, Udyog Vihar, Sector 18, Gurgaon,122015","Desserts,Bakery",4.5,20,500,28.4984141,77.0849249
Bikaner,EMOI- ARTISANAL ICE CREAMS & GELATO,"EMOI- ARTISANAL ICE CREAMS & GELATO, Shop 02, Ground Floor, 786 Complex, Near House 1126, DLF Phase 4, Gurgaon","Ice Cream,Desserts",4.5,20,200,28.4646699,77.0844801
Bikaner,Affordable Burgers,"Affordable Burgers, 242, Chakkarpur, Sector 28, Gurugram, Haryana 122002, India",Snacks,4.6,20,100,28.469063,77.089534
Bikaner,AKU'S - The Brrgrr Co,"AKU'S - The Brrgrr Co, Ground Floor, K-7, Building-10, Phase-III, Cyber Hub, Gurgaon, Haryana, Gurgaon, Gurgaon(Haryana) -122010","Beverages,American",4.6,20,600,28.4903029,77.0955628
Bikaner,1900 Ad - A Kitchen Love Story,"1900 Ad - A Kitchen Love Story, 8 Ashoka complex  Samaspur Sector 51  122001","North Indian,Biryani",4.5,20,400,28.425078,77.067262
Bikaner,Masala Synergy,"Masala Synergy, Shop No. 211, 2nd Floor, DLF Mega Mall, DLF Phase-1, Gurgaon, Gurugram, Haryana-122002","North Indian,Mughlai",4.9,50,700,28.4756738,77.0930336
Bikaner,Shake O Burger,"Shake O Burger, S-36, Baani Square, Sector 50 gurgaon, Gurgaon, Gurgaon (Haryana), - 122018","Beverages,Fast Food",4.6,20,200,28.4257225,77.0577849
Bikaner,Yours Truly Butter Chicken,"Yours Truly Butter Chicken, Kitchen No. 8, Kitchen Plus Phase- V, Sector-19, Gurugram, Haryana-122001","North Indian,Kebabs",4.7,50,600,28.5017266,77.0832629
Bikaner,LA TANDOORI,"LA TANDOORI, G-62, Ground Floor, Baani Square, Sector 50, Gurugram","North Indian,Chinese",4.5,20,300,28.4257225,77.0577849
Bikaner,Eighty-Twenty,"Eighty-Twenty, M-1/6, Basement, DLF Phase 2, Gurgoan122002","American,Fast Food",4.9,20,450,28.4891318,77.0827405
Bikaner,Dragon Singh,"Dragon Singh, SHOP NO.A-224, UPPER GROUND FLOOR, SUPER MART-I, DLF PHASE 4, GURUGRAM-122002","North Indian,Snacks",4.7,20,500,28.4626255,77.0871409
Bikaner,THALI CORNER,"THALI CORNER, SHOP NO-113, HUDA MARKET, SECTOR-32,  GURGAON HARYANA-122001,  hakarpur(74), Gurgaon, Gurugram,  Haryana - 12200","North Indian,Chinese",4.5,20,250,28.4456724,77.0449284
Bikaner,Vaishno Dhaba,"Vaishno Dhaba, C/o Babita Devi House No. 258 Sarhoul Awadi Village ,Sarhol(70),Gurgaon,Gurugram,Haryana-122015","Indian,Thalis",5,20,200,28.487598,77.0698738
Bikaner,Punjabi Rasoi,"Punjabi Rasoi, ""SHOP NO-5, RAJ SINGH COMPLEX OPPOSITE HOUSE NO-3207, DLF PHASE-IV, GURGAON	 122009""","North Indian,Chinese",4.8,20,400,28.4725629,77.0818129
Bikaner,Nayi Dilli ke Paranthe,"Nayi Dilli ke Paranthe, Kitchen No. 8, Kitchen Plus Phase- V, Sector-19, Gurugram, Haryana-122001","Indian,North Indian",4.7,50,300,28.5017266,77.0832629
Bikaner,Asia Kitchen by Mainland China,"Asia Kitchen by Mainland China, Shop No. 4 & 5, Khasara 763, Village Chakkarpur, Next To Plot No. 1125, DLF Phase -4, Opp. Hamilton Courts Appt Gurugram-122009","Chinese,Asian",4.8,20,1000,28.4679671,77.0770055
Bikaner,Diwans Curry,"Diwans Curry, Jal Vihar, Jal Vihar Colony, Sector 46, Gurugram, Haryana 122003","North Indian,Indian",4.6,20,300,28.4369853,77.0551871
Bikaner,Posa - All Things Indian,"Posa - All Things Indian, P??? - All Things Indian, Sector 15 Part 2, Sector 15, Gurugram, Haryana, India","North Indian,Tandoor",4.6,20,800,28.4619592,77.0502544
Bikaner,Khadak Singh Da Dhaba,"Khadak Singh Da Dhaba, G-18, Ground Floor , Central Plaza Mall, Golf Course Road, Sector-53, Gurugram, Haryana-122009","North Indian,Mughlai",4.8,20,300,28.4432722,77.1007851
Bikaner,Fittin,"Fittin, A-8-10, JP MARKET COMPLEX, VILLAGESAMASPUR , Shamshpur(92) , Gurgaon, Gurugram, Haryana-122018","Indian,North Indian",5,20,300,28.4240185,77.068431
Bikaner,Pikopiko,"Pikopiko, 23-24, Samaspur Village, Sector 51, Gurugram, Haryana 122001, India","Continental,Healthy Food",4.7,20,450,28.4256956,77.0674201
Bikaner,Copper Chimney,"Copper Chimney, 11, DLF Cyber City, DLF Phase 2, Sector 25, Gurugram, Haryana 122022","North Indian,Indian",4.9,20,800,28.4956782,77.0887076
Bikaner,Grubs 'N' Munchies,"Grubs 'N' Munchies, Kitchen no 7, 1st floor 1126, Lotus Villas Opp. Hamilton Court DLF phase 4 Gurugram - 122002.","North Indian,Chinese",4.8,20,300,28.4682058,77.0856079
Bikaner,Cafe 96,"Cafe 96, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","Chinese,Thai",4.8,20,300,28.4698717,77.0857889
Bikaner,Only Bowl,"Only Bowl, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","North Indian,Chinese",4.8,20,300,28.4698717,77.0857889
Bikaner,Tai Chi Bowl,"Tai Chi Bowl, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","Chinese,Thai",4.5,20,300,28.4698717,77.0857889
Bikaner,The Greedy Man Pizzeria,"The Greedy Man Pizzeria, Shop No.12, GF Essel Tower Shopping Complex, Sarhol(70), Gurgaon, Gurugram, Haryana - 122009","Pizzas,Desserts",4.9,20,500,28.4764423,77.0750863
Bikaner,Al-Rasheed,"Al-Rasheed, Kharsa no 505-506, vill chakarpur,super mart 2, Sec 43, gurgaon",Mughlai,4.6,50,600,28.4619179,77.088779
Bikaner,ITC Fabelle Chocolates,"ITC Fabelle Chocolates, SCO 10&11, 2nd Floor, Above Reliance Fresh, Near OM Sweets, Huda Market, Sector 31, Gurgaon","Bakery,Desserts",4.8,20,600,28.4528128,77.0500666
Bikaner,SHEIKH CHANG SINGH,"SHEIKH CHANG SINGH, Shop no. 7 La lagune Apartments Golf course road Sector 54 Gurgaon","Chinese,Indian",4.5,50,200,28.4371007,77.1044314
Bikaner,Jujube Asian Cookhouse,"Jujube Asian Cookhouse, Shop NO. 24A , 25A, JP, Market Samaspur, Sector 51 Gurugram, Gurgaon, Gurugram, Haryana, 122003","Pan-Asian,Chinese",4.6,50,450,28.4249601,77.0681558
Bikaner,B Chom Ping,"B Chom Ping, Kitchen no 7, 1st floor 1126, Lotus Villas Opp. Hamilton Court DLF phase 4 Gurugram - 122002.","Chinese,Snacks",5,20,450,28.4682058,77.0856079
Bilaspur,The Belgian Waffle Co.,"The Belgian Waffle Co., 2nd Floor, Food Court, Rama Magneto Mall, Bilaspur (C.G) Pin-495001","Desserts,Beverages",4.8,20,200,22.0719391,82.1498614
Bilaspur,Natural Ice Cream,"Natural Ice Cream, Shop no 31 Ground floor Rama Magneto mall, Bilaspur, Behla, Chhattisgarh - 495001",Ice Cream,4.6,100,150,22.0716759,82.1498944
Bokaro,Baskin Robbins,"Baskin Robbins, LG 40, LUBY CIRCULAR ROAD, CITY CENTRE, DHANBAD",Ice Cream,4.6,50,200,23.8055236,86.4307947
Bokaro,Spice Affair Kitchen,"Spice Affair Kitchen, Nalanda Trade Center, 3RD Floor, Main Road Saraidhela, Dhanbad - 828127 (Near Big Bazar)","Indian,Chinese",4.5,20,200,23.8197677,86.4683139
Bokaro,The Belgian Waffle Co.,"The Belgian Waffle Co., C-8, Food Factory, 4th floor, The Ozone Galleria Mall, NH 32, Sugiadih, Sahayogi Nagar Sector II, Dhanbad, Jharkhand 828127","Desserts,Beverages",4.6,50,200,23.8208682,86.4694207
Bulandshahr,Domino's Pizza,"Domino's Pizza, Ground Floor, Plot No.4/C-13,Avas Vikas Colony 1, D.M Colony Road,Baran Bulandshahr 203001, Uttar Pradesh.",Pizzas,4.6,20,400,28.4182899,77.8505966
Bulandshahr,Ruling Rolls Urja Kitchen,"Ruling Rolls Urja Kitchen, SWASTIK LODGE,DM ROAD,BULANDSHAHR",Snacks,4.7,20,200,28.41846,77.843637
Bundi,Nakoda Fresh Corner,"Nakoda Fresh Corner, KHOJA GATE ROAD BUNDI , Bundi, Bundi (Rajasthan) - 323001",Italian,4.5,20,120,25.4363042,75.6376632
Burhanpur,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, KUNDAN CORNER: CHOWK BAZAR, BURHANPUR, MADHYA PRADESH-450331",Ice Cream,4.5,20,300,21.3083122,76.231973
Chhindwara,The Belgian Waffle Co.,"The Belgian Waffle Co., Satkar Compound, Satkar Square, Parasia Rd, Chhindwara, Madhya Pradesh 480001","Desserts,Beverages",4.6,20,200,22.0619595,78.9196397
Chidambaram,IBACO,"IBACO, 126,S.P Kovil Street,Chidambaram","Bakery,Desserts",4.5,20,200,11.3952953,79.6941274
Chikhli,HOTEL NEW HARDEO FAMILY RESTAURANT,"HOTEL NEW HARDEO FAMILY RESTAURANT, MEHEKAR PHATA, GUT NOS 138, BHANKED TQ- CHIKHALI","Indian,Maharashtrian",4.6,20,200,18.6824723,73.8196095
Chittorgarh,Jain Food Court,"Jain Food Court, A 29 NEAR RAILWAY CROSSING KUMBHA NAGAR","Jain,North Indian",4.6,20,200,24.8841079,74.6203844
Chopda,Priya Foods Products,"Priya Foods Products, 3154 MAIN ROAD BAZAR PETH CHOPDA","Bakery,Snacks",4.8,20,200,21.2472081,75.3031435
Chopda,Sai Prasadamm Restaurant,"Sai Prasadamm Restaurant, MH SH 14, Chopda, Maharashtra 425107","North Indian,Chinese",4.7,20,300,21.2242701,75.2805895
Chopda,Sairam Hotel,"Sairam Hotel, BAZAR PETH MAIN ROAD CHOPDA","Chinese,Maharashtrian",4.8,20,200,21.247118,75.296537
Chopda,Pankaj Chaulafalli,"Pankaj Chaulafalli , S/0 AT POST THALANER DARWAJA CHOPDA","North Indian,Chinese",5,20,99,21.2494139,75.293797
"Peelamedu,Coimbatore",DOWNTOWN BISTRO,"DOWNTOWN BISTRO, DOOR NO-4,6TH STREET,LAKSHMIPURAM,PEELAMEDU(PO),COIMBATORE","Fast Food,Beverages",4.5,20,400,11.0234579,77.0205801
"Peelamedu,Coimbatore",NIC Natural Ice Creams,"NIC Natural Ice Creams, ShopNo G8,Ram Plaza-18,LalBhatur Colony,Avarampalyam Rd,Peelamedu,Coimbatore,Tamil Nadu","Ice Cream,Desserts",4.6,500,120,11.0284126,76.9956714
"Peelamedu,Coimbatore",GoParatha,"GoParatha, GoParatha, 1st Floor, Above RV Bakery, Near Venu Biryani, Lakshmi Mills Bus-stop, Coimbatore 641037",North Indian,4.6,500,200,11.0017287,77.2222701
